F 0.4024578518738756 0.47329916024755186 0.3691430216214249 0.5341380288739055 1.0848305981540425 0.2271947534497366 1.1166553344612202 24.962273253654075
M 0.9054155419567004 0.41799222907271316 0.03141351787438822 1.245885633243797 0.18076186211691533 0.37630582599893225 1.0657679528181523 11.32913163369259
M 0.5689716890165332 0.21408120436382022 1.297930885981778 2.4291058746562504 0.7445295790031017 0.6935569890497274 0.725806844516096 13.393007350711196
M 0.3550768191162606 0.5480893595170736 0.9796504425455713 0.1583967995815271 1.6330013441113986 0.6691275029542657 0.40827143141590283 28.88031896079744
F 0.396806297751183 0.09583763106540594 0.9261779873477111 3.016212753913995 0.02900523777885443 0.2790405726812626 0.3269190807424667 8.045919738538874
F 0.866964510153824 0.6866287648507022 0.46442115850581867 0.26638166840290434 1.3357935952765803 0.06804803327506594 0.05400286017992853 13.307480275787912
F 0.7213742769496934 0.03563140803046771 1.119887426825299 1.6373146242624337 0.20369506807825805 0.7894884039844988 0.235288001778368 27.454213566518956
M 0.055998390388344914 0.49371555133449696 0.5732035618047407 1.432281736219333 0.9329402056718062 0.8918897785449533 0.47907328086867346 32.661172574348285
F 0.2796096899340153 0.7311167119550425 0.17293216824711224 0.6742644979723751 0.9594725012954644 0.7996351409147806 0.16387116324635312 22.546167440498625
F 0.04869046636806087 0.04984814980740887 1.2529891955014418 0.6027807331145033 1.5835884085077008 0.12829918141826047 0.9122219994757473 29.476177962806286
F 0.8469698072611209 0.21926705881216818 0.06168258013647445 2.8635945186429623 0.7840424779042171 0.6549221806057345 0.6181403301083882 30.687310604471644
F 0.6799657297798295 0.0700159211293057 0.41302224433472035 1.4975474971120728 1.1891911815220968 0.6096546400982233 0.9346105536008714 19.342132590267664
F 0.3303164948682756 0.6910528692553406 0.06700590258616865 1.0038234641545098 0.5531150807374399 0.4852537374085357 0.5913760326945431 12.71244986288727
F 0.33557526674306914 0.22687638134709964 0.8297896829953163 2.2418874219559117 1.2140981396660169 0.6204870742887824 0.23773914838428312 26.199516996992262
M 0.3083074178105864 0.4524686730529434 0.410510058007743 0.7322711759478483 0.17513978312411888 0.27582399116919587 1.0163158125434435 1.9337257480887913
F 0.890016217508318 0.7292083176695207 0.022349677325327097 2.7301945800137255 0.7229534310109492 0.009314587915080105 0.831758765346551 13.095748710527479
F 0.6194216619554401 0.7290310444743416 1.1620210474049115 2.084296156076066 0.16052622537301903 0.25887600221079266 1.055840872672723 4.226429650776974
F 0.5181886027245999 0.6633772171908303 0.7277724911845893 0.02430070700898075 1.4473984602174033 0.0926826821112176 0.2307735134157398 27.087839259361576
F 0.6354902482103151 0.2127330544618886 0.745609191989061 1.6001409601402983 1.0545616447106614 0.6340753401782828 0.11911515765060601 1.082599483900645
F 0.2366587097005366 0.0736315406128392 0.8109027039691694 2.6353200602389433 0.2117264092896069 0.5335959082568106 0.5344614737004412 24.048424469609266
M 0.5435039612667294 0.13765304299460188 1.0730966488013436 1.3571283410667982 1.3913899535498637 0.04503301016222139 1.119710049702183 12.892195896496416
F 0.8756241242706438 0.24245531368080805 0.1419924590030775 0.26264542566833154 0.6369661755360295 0.351771263148574 0.8493910087817915 16.647369448018996
F 0.510408977083783 0.45170043843196894 1.3165294138818984 2.3750700699545377 0.5165653718929228 0.1997759382089877 1.1003152857911924 4.223228933658674
M 0.5888778491898314 0.7572269047056178 1.2104866400738301 1.17218526363335 1.2606378918712533 0.6679821261356301 0.3271510906822969 20.661991543978353
M 0.6552529887488372 0.6931060234944127 0.6814720604655174 0.1567297692525456 1.5400729102295379 0.47070188011092157 1.1368186831869178 16.56314908420884
F 0.40304333623081035 0.48582402322328294 1.1541512048254134 2.336655611863512 1.6265843717658306 0.1656165129634653 0.743568834871504 8.6674875762362
F 0.17275486845127183 0.5347282085898258 0.5572406202954511 3.089983484614924 0.30021331941611235 0.654471353974378 0.16834138259317016 32.59143428286036
F 0.7590829049139143 0.3000921746110109 0.6897365768069196 1.3072495012688263 1.3309741319001465 0.7340376322889991 0.4851991955464742 26.966690946520416
F 0.8156151586720799 0.6929275994699938 1.2963693849598217 2.527540416868146 0.19480729728901647 0.531142294033811 0.4002492590009173 30.783150975965242
M 0.05546248375992518 0.5306438135377285 0.3316511282211716 0.5798774050842834 0.7049278121704832 0.4366742064224761 0.5400128415712584 33.264626999885635
F 0.8897346870582041 0.7667941787607621 0.46725876008073614 1.6213497708369127 1.0127088179857322 0.8232354553150433 0.9167977758072257 32.53217907953313
M 0.0835507287295792 0.3635870100253056 0.2979158354344115 1.0160330395664547 1.0140649097373313 0.40217404419547703 0.19013531195838343 17.80607500109046
F 0.5359617217493042 0.7189405563584699 0.5557531440939668 3.2450142767664154 1.3587329815975389 0.6058996608267438 0.966861351004492 21.589661415454035
F 0.10001549817325245 0.1919481004391794 1.031648390643113 0.2035106812959812 1.5549388726791005 0.2485333520286913 0.6655562634928093 17.791651622026663
F 0.8905499901762478 0.7271986348494415 0.22684148221848535 2.810796402391389 0.880297177921879 0.8154056905247542 0.9997719082178153 31.574881831744108
F 0.36868749216820274 0.5545253042741686 0.09469118800210417 3.154581063013143 0.7757598780026657 0.26026587877739776 0.3350318876581471 6.1939289475176595
F 0.4530893502144227 0.7302341010944587 1.0946834977179989 2.4777716770644007 0.22934871809411203 0.04973049672145372 0.5066690353563955 6.4488018812787615
M 0.22705750271244896 0.7601946438128464 1.1526019752552648 0.20307231841809276 0.9073955729965774 0.4611473066161008 0.7949949524610228 33.11262008778176
M 0.16183210877205245 0.6866923150084864 0.19004802112972968 1.1525657965534828 0.7554110721016524 0.5719519106476141 1.0044305957717337 2.9939119161419274
M 0.778055111059298 0.14005947415263165 0.4585823868639954 2.9535949414811573 0.558475369428109 0.6535479721282151 1.0880917488619082 14.55646963370784
F 0.12301169726197292 0.36383806636494426 0.21499483794773797 2.467157510618653 0.4452677684080765 0.22487749092500456 1.0247332672545921 15.64427435621664
M 0.8662577573020451 0.1187424538445147 0.1144767734703244 2.6382466484346447 0.9706702307764132 0.033098825258672755 0.6080800936899209 30.06326806979554
F 0.33074672088816603 0.4809636048043713 0.10877970074458229 0.16915214212895174 1.7097258621857125 0.6939021362236375 0.5102224116542754 29.280709968483762
F 0.8634188220347887 0.6589997307749532 1.2766214766012487 0.2673475009214023 0.2503269509036581 0.7272423513950519 0.6720273584276643 12.68063198948516
M 0.9218320611517385 0.34982688239615356 0.2759750634396444 1.1729887694078982 0.012518355597381448 0.8446861565855781 1.1585430265696743 12.164607190605112
M 0.8140775683398782 0.18375651925576367 0.4907927269631958 1.0142649437384341 0.5398034508729049 0.5043471278654937 1.1440929951264194 29.297726154875697
F 0.6746901840624137 0.6331220001639266 1.2589425652130486 1.6651046106837666 0.5769276082366941 0.21407820081684967 1.0570173339471332 27.251214701091804
F 0.25057295686171466 0.27476688408673555 1.1920250635508698 2.9061615865823303 0.9538814094906984 0.262280459923119 0.1637691812750329 8.266978553948732
M 0.44397852800822496 0.3375474240675901 0.854185498455987 3.1637122675335956 0.552868054157172 0.8732802202269907 0.6005607263034085 18.214241133093424
M 0.3736853788932165 0.26548213123425035 0.7637850702960337 0.37830976410149225 1.2484413741071818 0.653690039718183 1.145239049985419 7.669766453981905
F 0.30530981215496356 0.05490374584557307 1.0850999528993972 2.5740064614384286 0.3421045325606906 0.29634276477161176 0.8930680882152582 30.140008791540225
F 0.3984964373145833 0.2730636253700515 0.6837407498513198 0.2192077361529905 0.9292871942324417 0.7806163527142183 0.33240820422726036 22.512225634997296
F 0.2763084515889844 0.47997826366982904 1.1066851543631857 2.592373579940935 1.4015051468942321 0.5893069518985666 0.665693010865217 14.069291075869574
M 0.11538270046323934 0.49784453104413473 1.2897044248448701 2.3551130210386444 1.6859163902418857 0.2557610497643277 1.1447372268405929 20.25566981984195
F 0.6839840183902338 0.5851644091562341 0.9694165670157568 1.1009152280790755 1.3160081024231383 0.2857977911592233 0.8050824223112373 31.82338926084631
M 0.8235962793442813 0.5588456276193569 0.31836371358857296 0.17024452529255185 1.0582204766720325 0.6953396195991949 0.6209558150888681 0.8079681444498326
M 0.4507121489861442 0.14261492230038905 0.45618086946564756 0.37495071918265943 0.18841149027595924 0.48438186314377313 1.1803351378815772 31.577505557579258
M 0.3117295150361385 0.4294082048817584 0.41830227288114274 1.5084007173763372 1.5148486850394605 0.8894517288792753 0.323129634517278 8.14892197345258
F 0.46384691837407155 0.32193042956847856 0.12855655787059653 1.1001453969458797 0.9569911310800889 0.7377900147236223 0.48114071420249577 17.087820969218868
M 0.24832395567653404 0.23617883280555088 0.2166567067221126 3.1921394559699032 0.2957561018526555 0.8028320109055066 0.4945318672790433 12.258661922124219
F 0.37520764235487186 0.16545813947159357 0.4399786374848747 2.1574605056628635 1.1436715053066602 0.46881799797714774 0.993399341984944 23.005851099893817
M 0.296108516445811 0.3075736362807226 1.0306795271982805 1.87695220538091 0.5969694127438765 0.10024851413976955 1.0159645572752163 11.881468840000657
M 0.2840522337882215 0.5169244500211103 0.14289389118363538 0.692764470640384 0.6824854335482781 0.7937340437767386 1.094181699540006 22.523589769198477
M 0.057630051380420336 0.7248001783210476 0.9463267349284494 0.8406145617501802 1.2454294043282128 0.3370020824900582 0.4268812848766548 6.668163051805779
F 0.4371380970724352 0.06466528024862463 1.285471214721632 1.8444076160761644 1.2781283618914505 0.2676916521955471 0.3254519274966251 20.2949684230552
F 0.5907465226263036 0.16304429969860348 0.7334347888137255 1.0058333495736365 0.4238637563891099 0.5962326090913164 0.7638675811688249 21.645920653943424
M 0.8633007219291197 0.4140019498999423 0.1622947957782458 2.680540216818542 1.0131608664717824 0.8175902341197119 1.0061984163175641 10.444031556613853
M 0.333701536596312 0.18746737704414412 1.0258128812179121 2.669554183111287 1.0058011396083546 0.5345769416907298 0.6821160857069422 33.517842773631976
M 0.5025287736457523 0.5364836224226172 0.7620478014170321 0.5740572124630752 0.6127739497139957 0.7620938833891259 1.057529496056695 25.069196189905362
F 0.36507958966265447 0.33566487572923814 0.14329013168688204 3.219811431304477 0.847623033805624 0.3293845842835709 0.7948000883180744 13.206281484759991
M 0.1816445096253497 0.5332773218974936 0.9627992460948104 0.9059238580649398 0.7694674870448912 0.026638673008972102 1.1797893680602873 2.5387760833201636
M 0.08552190745903918 0.1558186408251455 0.797454079898069 1.6825977326779062 0.18216016872262017 0.09683615545985405 0.5395085785312392 28.432106387730695
F 0.8257930951921089 0.7295909678237714 0.45475080122695394 0.786794405280438 0.509633193678766 0.01977478887713608 0.8354866962432855 8.152302029356484
M 0.711979254050254 0.6520455549466719 1.1092227262057452 2.048434190190729 0.6226835593750641 0.34897804594087595 0.16292070949376466 5.018803413995288
F 0.1275483851824903 0.21880288847601284 0.42568777358867566 1.9379425585520658 1.3223644418156044 0.47102344083781034 0.3141859498711207 0.7820274539627939
M 0.682003633614998 0.5275068794206142 1.1654594706346442 3.0405347334743302 1.261209628856112 0.07298858480484013 0.9075640834409827 8.69377077147007
M 0.04929878288440734 0.6826543233923706 1.2378156127740756 1.6100259839135678 1.7493827950236314 0.2312260228670501 0.12481061810250399 15.20246762243228
F 0.16362584834313967 0.13539878493054716 0.5055590447779853 0.05173527440903485 1.5079486643015765 0.6448207944684434 0.033932846725047074 20.756871754795803
M 0.8274673282328597 0.7499991924932227 0.6472562726974154 2.1096150467080266 1.2629309812979865 0.18805014343909146 0.603635855824264 14.745771237326215
F 0.6389317701988354 0.5233889799417941 0.7930880407724283 2.2196142179445655 0.389568374497079 0.4148067123208904 0.5404346168218346 30.962179207639746
M 0.19667009361031126 0.11722962986284309 0.7564668060826565 2.393903006028267 1.0477947077683272 0.709206662671448 0.8796349274737025 6.3681869662161805
F 0.8006989133038878 0.10850703863546517 1.3298474423023896 2.557005064464385 0.3302170917764991 0.8053512998792294 1.0871190481249737 7.082349490791362
F 0.5022972738890807 0.48232856194510293 0.9176614782902299 0.143865556410782 0.24847801943361236 0.07146984916093246 0.25404999749851 10.819397411343791
F 0.06173812965542094 0.10343215655469845 0.6412802391280243 1.9424568686068322 1.3893802602088519 0.6005903398160306 0.9732028092918689 14.266208827602883
F 0.37228969508050813 0.5679639974546001 0.22799632664437686 2.9411846251894946 1.4017128437197939 0.240965889803098 0.4420778126496255 4.1123826786830735
F 0.8541067025471634 0.17559751719442052 0.6463778374992011 2.733462739762487 0.3672735903931023 0.7858939102155034 0.5369528964222885 1.6805726375765357
F 0.7509189810793073 0.21161211918148226 1.1680548647012 2.1129066616838412 1.1125138845167992 0.42159815121683986 0.06418239214611816 12.073250643291466
M 0.9069330508551636 0.40916517811343267 0.0993395929200902 3.1659310623436534 0.7023445753304909 0.18658686800433938 1.0366156237339352 23.952089876271863
F 0.7329355816943859 0.6973390947897389 0.9196607191693803 1.1352676418235845 0.21394774400613342 0.67061392722282 0.3674616278091536 16.986272633823926
M 0.0652761673659353 0.0478030183962059 1.1064345751780846 0.17598057364935793 0.013411876587650615 0.2471196890998617 1.115370759245254 32.030440989578764
F 0.5641545883966412 0.3899388202532577 0.5871488976990363 0.17562492804415455 0.5522635188598737 0.2130589580525755 0.7059522979405389 13.327781870763296
M 0.8151585888567107 0.5031429988682321 0.06887672459517494 1.2413403706681874 0.873682251687056 0.7057966111504492 0.2714320668468055 3.1681594925671375
M 0.7515331770543231 0.32716613383371224 0.4760528262948605 1.2186909035957105 0.7944474872576202 0.1502103639884036 0.6231491774462128 9.129623997176749
M 0.06453940939118234 0.6081779352173713 1.2442112057181658 2.7959087334519066 1.531052315171436 0.8377416687029137 0.4374649543931626 25.83086244917132
M 0.08078109172957548 0.7052588895333594 1.1957160327555347 0.6443644098831983 0.04245119422019854 0.2244333086251038 0.7600715014811809 10.307085247167317
M 0.8673362076787581 0.38825005076595354 0.6014117772635453 1.2628464040104517 0.46926573728137067 0.8287635096221984 0.7405610814880633 13.516623133480943
M 0.07687811720251325 0.3107588645635201 0.7057841988419514 0.5955290662738995 1.4103257545661205 0.6556993633239196 0.19851033809553087 11.277286035897964
M 0.4787555575073733 0.5642574952122082 1.2375877132291886 2.3815565404705827 0.6653907237814913 0.009598479273331446 1.0023414700487905 7.234273815076971
F 0.6609477529573692 0.41616154147355344 0.8397251558127764 0.1337514579212605 1.2911283787393042 0.3683307432117551 0.9626359786959292 12.364050266952969
M 0.2935456864740417 0.537716752864351 0.5198607883667817 0.9035462598749592 0.6764717635699743 0.1280972386515085 0.04290552523602796 15.953542028335988
M 0.27061421169923733 0.46074662468206606 0.6684827697304527 2.9846860081682167 0.2708546121698796 0.12962410715186348 0.2803947509446073 21.331859822763892
M 0.9059294892943897 0.3458389496265127 0.05949949219188061 2.9719101827643186 0.2441990050399172 0.20913166281031997 0.7673474937325596 5.520825032154599
F 0.47561277581046024 0.6900639157555347 1.1089800158796428 0.20665990966461156 0.30539992640404295 0.30248783305527355 0.9314430792016903 20.37663709895189
F 0.7499323740218696 0.6000575645857968 0.19996296200580463 2.523171832913668 1.4092378218856219 0.873227951815408 0.8601161638220406 8.81211310647672
M 0.3844627634957386 0.7404400113405519 0.02473967149107919 2.226072592333793 0.6197691341142321 0.6135489453110269 0.5877319761290491 3.872257440003102
F 0.37372707173860653 0.6814063972803344 0.1335163820851591 0.3593490257872018 0.6729870480777566 0.6225498382690675 0.8892909655883675 25.833818502057387
M 0.4702512390840537 0.2959780240581257 1.0176471137216654 1.331529868038578 0.6491855231295681 0.42539436442220413 1.0900598814341862 29.743185607983584
M 0.16334346814393746 0.6709416678642317 0.7220129861039617 0.4567464270579156 0.1097059037182569 0.06902925884055588 0.34526317573475035 31.375073576541286
F 0.2971511734566397 0.20968590767927076 0.29838614741026975 0.675274219772172 0.6096668604818848 0.8084080521466419 0.26356081194408765 20.367948105261295
M 0.7357652413111732 0.5166944136697663 1.0881120415379726 0.2819826229607632 1.2892665316960157 0.5866216431672772 0.505187609579544 0.9407809096472365
F 0.9256413702645144 0.08659775390258723 1.0585129930390678 0.9920537197545204 0.7128117868934468 0.4752004847087331 0.7773291764128994 24.616526059416927
F 0.8315551576381859 0.13650381216405008 1.2774787959024756 3.030079613251742 0.8686386033831536 0.5836620156260108 0.15358849390968624 20.741708888316204
M 0.5969138866084234 0.10559569128100221 1.2099918423203815 0.7028630872211893 0.5452411726851355 0.5080359639651081 0.7735419587882798 29.37780009255159
F 0.7021047722741338 0.3260065438847121 1.2089257004844818 1.7848835402492844 0.5018866840687003 0.49846893534616976 0.22840671900077547 21.61474707563933
M 0.3656655334922313 0.7228743811774379 0.9182048401381641 0.5751662310917343 1.4223868641960649 0.06018727230844518 0.6360997779597162 1.1344917364993803
F 0.924529987413072 0.3837989978970154 0.7584652924708508 0.4489437534525991 0.8057617180872553 0.7366780058151349 0.029662842501107494 19.51359507874159
M 0.8525985300974138 0.734419337001242 1.0429982688979245 1.6124786402181261 0.28714261551608444 0.45674174176453824 1.0897190728234238 16.153377028343606
F 0.8712350052103177 0.44420934941013956 1.2489924620979853 0.5037851990570986 0.8139985522880564 0.5634457959392831 0.17694467893916166 10.598515291432244
M 0.06227958339083012 0.7118129957328229 1.2429121405392864 0.7144171352502022 1.0601853430348511 0.1097003094188102 0.6112592974571789 31.632546065752148
M 0.8843294280697426 0.6753300261547106 0.3821116284930992 0.5712809470544794 0.7437360991563635 0.5938485827728457 0.38985807422739155 17.666659202544462
F 0.9475620864398839 0.5592057658412994 1.0892408361199024 0.07419252994856203 0.6937295331219446 0.6625997236196399 1.017007241736748 1.2301415199347396
F 0.7487125632291067 0.20980585414365868 0.5332222142656848 0.6974765939237438 1.17639493614773 0.8581190612234227 1.0122469047217975 31.634119229260335
M 0.8854461151517812 0.3235239986697898 1.2143270126895034 2.4273799533202625 0.4252084593353788 0.6771314142960918 1.0751028385034143 4.757225665244109
M 0.9126021710043397 0.7130196634640564 0.4772675932133969 2.8270357937772412 0.7787806259005345 0.09945171409278522 0.8379892674448838 27.390277241209265
M 0.6481352032128146 0.18310730172055661 0.11485180469325831 1.476035109424281 0.24905981987384349 0.09239627168271151 0.9878078299366521 8.754706200635093
M 0.4818998501938949 0.34346174831294424 0.4325949310451935 0.8048512004263392 0.7498924332209966 0.39879023922467394 0.99678552229976 29.136358634192113
M 0.8236342211562049 0.6624089346083465 1.0377852635107683 2.957969278439053 1.3907568955033287 0.34807409570924336 0.8774756134016735 27.488243561127746
F 0.1615934764141392 0.30023839429218124 0.7102817275183301 0.4267560481586095 0.518957422093795 0.5488351674397373 0.45527065197943467 34.081528268822346
F 0.28850071406162425 0.14557439682514092 0.8767394381262894 1.133588867058883 0.5993165607332923 0.6450407880028622 0.033671884579912915 13.02672663215356
M 0.3129797421952084 0.2842979230991116 0.3281263260955209 2.1664146947739926 1.7339555518934378 0.4508216609947396 0.5426029020756894 5.190455454628138
M 0.3152971317967727 0.48485704498937354 1.1497130906254802 0.6325025067989385 1.6469028669532453 0.2850568899251991 0.7488230492714673 18.123553377810556
M 0.27484876520679585 0.7650180537989675 0.7196989276717239 0.1433633088323881 0.3385402812487716 0.025706157913402475 0.47797204907369395 10.393252498175407
F 0.38860829519772605 0.35348398701589917 0.02984445774760853 2.098498599706252 1.4963377170216396 0.5833346596533113 0.6704417625997241 33.973905166744395
F 0.8514986145720529 0.10053013651731514 0.7823115098174271 0.19100390655421545 1.3074261003572611 0.6351891687165879 0.6905266432058857 19.004913194523088
M 0.4438062342051288 0.6179253075060571 0.27826437758671807 2.034697062868455 1.4535070700709392 0.5262588282634652 0.7511983777411415 27.934749086497842
F 0.23333478280983685 0.056482815941976905 0.3388313119133815 2.2900798117225674 1.174644112748922 0.5717425443641807 0.2652268749114725 16.425696982574344
F 0.3587162937691067 0.04557484281274936 0.9916032076553093 0.6053493443016248 1.2495410170333008 0.7800086889158613 0.996728081617799 7.766533184003503
M 0.4865340343439275 0.18831217270985495 1.016779220288171 3.265402415106121 0.051047621949758266 0.18619222610313263 0.9572677379355553 24.432154389870266
M 0.8785361715671434 0.46997988542629615 1.112068827515659 1.893030754526822 0.5180399606394245 0.012558459235929686 0.324089595051808 6.486101907784513
F 0.8504794752371638 0.2829425732253831 1.1447539218419203 2.9465372331165383 0.22726624634460135 0.7322988339261732 0.8100152473471062 18.57087850873835
F 0.9603713705336503 0.44473528031741133 0.8995908427382368 2.499641036903349 1.4780284151070662 0.2459610848428601 0.5614502068438147 19.26827301201198
M 0.3215664656656462 0.040972194681025774 0.7613122621041105 1.6110906741840025 0.3566177074451055 0.30555471280005236 0.2517296917989068 11.170419536334641
F 0.3797430617195215 0.3983178017540805 0.6037540387914716 0.7691585794770625 0.6548914190110176 0.46777613038813204 0.9650781530755076 13.101438033107947
M 0.27326185311190015 0.05721547602496187 0.9172854952954972 0.9448124462702491 0.7821396071886128 0.828791292815345 0.9597380720009736 31.961055086451584
F 0.1843910099850065 0.26907634521940094 0.49379816435012397 1.8585633881482082 0.6735860313420747 0.6377065567595028 0.9288160637846817 28.45658416005748
F 0.9215623712163218 0.2960703427260336 0.8633699462016824 2.0568727275975416 1.3872814629064782 0.08730935229051118 0.5752904468824909 31.87982231250311
M 0.6919565577279819 0.4217743916240732 0.5156078032895763 2.75371543789713 0.8342515180198607 0.8171474358945553 0.2410814956667512 4.097038839881947
F 0.9088179796806467 0.1366712437724951 1.0942272777755548 3.176196147313122 0.5327782033733137 0.8020816759934902 0.8887798968347418 31.49802668865288
F 0.9089164493336407 0.5975294760165822 0.8005535116727627 1.6566844285977902 1.3194729269196852 0.2814047596820679 0.1988521377736104 33.728922864460365
F 0.5371883957839853 0.4024824359820924 1.0945749323246887 3.066285162829983 0.5561302528730117 0.7716503080712587 0.7295009477718648 33.94476042872468
M 0.3366888331933779 0.6421151496661921 0.14854627065096082 3.0654833670232655 0.7437214824600902 0.5812933685505747 0.13494535495331242 10.880584404569083
M 0.19692474608335275 0.3638253192554411 0.9002882018440114 2.286575587460141 1.0655805188140306 0.8048250405714552 0.6000095398541018 17.889384387476717
M 0.3755083453872124 0.7484239417229002 1.1486152066338058 1.930359160849206 0.7007701190218294 0.5458222265035474 1.1466236431074095 20.599282080201817
F 0.45948750434012214 0.45973820182175995 0.22771687998068033 0.817043098459039 1.5152830155372619 0.6611445500276653 0.9218329518714964 7.7724714658111544
M 0.9606991143893623 0.3355197824242625 0.7513199950295947 1.6675841972226628 0.435470452845168 0.29483691618594726 1.087347021094493 5.99480613259866
M 0.8222095407667298 0.06011997447063876 1.2861933899802411 0.2547395354177248 0.6987292045089986 0.037890423258538704 0.42364861056010605 15.384147697229709
F 0.6788496591384008 0.7264019545525396 0.07541388710648779 0.2544964719712937 1.6602915649016916 0.3629112396276551 0.5939267253447942 32.32286618361292
M 0.43604333649440186 0.4099631573869967 1.1196673871144904 0.031044753951780777 0.17965117211510667 0.032728284084701596 0.5824950616441333 30.010157578355358
F 0.4578825770439182 0.03454800785659812 1.0942218576773908 1.9821447978324198 1.2719469333702695 0.17112524317118685 0.05561362678368851 27.39580437145158
F 0.27358348145197753 0.7121184143602393 0.47118015439698197 0.9727748252901874 0.8524908565699267 0.24677328461336656 0.1373693828701518 28.65351269189616
F 0.8656634723687809 0.6271804048674701 0.028925294766946146 1.5996954637790886 1.4203221555674177 0.36459532362864605 0.9137789519523827 15.757707277350598
M 0.24128984866766387 0.19703183233193974 0.7457740060786578 0.18584466440956068 0.1537734196429405 0.17405644004973547 0.3084771957752844 18.595100890662795
M 0.6996067814762497 0.5387303403177205 0.10105298002304379 2.5468519514292347 1.0363167068539427 0.596740229172916 0.6385348771023992 21.473721964889236
M 0.3092259312728785 0.04572377829031373 0.3298937805619541 0.1571920062052046 1.6802106116647417 0.692405102767675 0.024706553408565212 13.657536819027024
M 0.23494663143092545 0.11904469696352524 0.3608461527806186 1.9520297751276217 0.0990336000439626 0.7654602778952548 0.24821452356802567 8.955535346371047
M 0.13548073654369885 0.6583479028251534 1.2745300243715982 0.6132727442228281 0.5403035521635589 0.14408211438276355 0.8041941700178441 7.188355710355842
F 0.7652191797148249 0.3056527146780049 0.011430973858649466 2.6487959201865787 0.5252179421263696 0.673252852052277 1.0589928700411533 22.61519748838792
F 0.39056620764419625 0.7060571143776315 0.2665333236683073 2.591948150642248 1.0348355170346948 0.3144775133888322 0.02120694942675744 3.677820222168087
F 0.07322173251567714 0.13328508473960496 0.5204574080927964 1.8226551174678414 0.9508605330759958 0.2311836740057896 0.8113931220678308 29.38775667384131
F 0.9309978320122914 0.766051318085961 1.2583377353357845 0.9484690005175304 1.6335188061982857 0.6736438436461423 1.1090256959045857 10.253019057375742
F 0.538141303404722 0.6199688665981758 1.2987296762279144 1.9098886286625267 1.6969427635630028 0.12029551065776158 0.7110003430232714 30.13931576864238
M 0.7780174100683743 0.3580557939318363 0.374469479664489 1.7021975049795233 0.7717322118366586 0.7314214703529595 0.9246728289987202 17.837507645440787
F 0.37183632701253105 0.5856153204910454 1.3203076612983504 2.8531404348561615 0.638179530468326 0.7577145723295922 0.7308073481517886 29.365669608325085
F 0.5137013857263321 0.30945561057133175 0.45918104892832623 2.987743635902326 0.7857792076382177 0.15113606295388904 0.4463040739728154 7.024206116160001
F 0.9274941647126627 0.6887461535200561 0.0038938911870941557 3.20278393222298 1.4087193339478512 0.26296320021137276 0.7087559817034034 17.067726062120958
M 0.8233489112042065 0.725027269401527 0.6709622818368556 2.652244301161622 1.2769678788028853 0.6928038357384083 0.05062007440705601 1.7667725147125912
F 0.11841528722019101 0.6800328176306005 0.7419231551799388 3.2408476419393466 0.04974600844347534 0.19350737710341173 0.13032433416315492 32.47310669976084
F 0.6342284532331449 0.6083198473618107 0.862083852395213 0.22409491253050312 0.462692303877213 0.0900975060534032 0.8424877076958939 11.685593977899888
F 0.8186735831741483 0.5324960293611624 0.005542590755390569 2.67649250875733 1.3114743867453562 0.2586302669602476 0.9538396140177489 6.162771453813997
F 0.12685539009640753 0.6898978381554872 0.4070157122258332 0.75617213747051 0.9970947076530273 0.4640382088833613 0.9892296885659565 14.281322707050757
F 0.5503786880375146 0.34078259670805755 0.35578352023556653 1.6397226056790561 0.553135682121482 0.5481288068793666 0.5999449172333636 18.686614460400666
F 0.7683781353661768 0.5644590101076171 0.6545007776486252 0.02250244017234802 0.5864596227940418 0.04535049854368311 0.28099587159159795 15.891980288119454
M 0.09787971610574542 0.1370506017428013 0.2947419562128596 2.539079541276342 0.6287532115310208 0.6316221890191708 0.23125669353044184 13.189713660139631
F 0.9025035920752247 0.5531220766314812 0.33418750261112784 1.5130842502151816 0.7061748694842498 0.5265791103233817 0.302054503749769 27.9798157891751
M 0.4266491488597697 0.4205383961837449 0.8820639245994305 0.9723395128025433 1.0897631249996693 0.26370732619555864 0.4896831272225066 31.27007153842432
M 0.3286965400518326 0.30650865924048826 0.7583864359652337 0.07346434703438724 0.7757104389647719 0.07820586970809397 0.6782535290636564 12.037815838787704
F 0.584492096981371 0.7639902993858904 0.45823334717330116 2.999647587055847 1.4612725979516423 0.7391934297511861 0.6648780228739934 9.302792396272899
F 0.2686381145173113 0.2539187315433015 0.18540364538492493 3.03841160954644 0.8034248715920971 0.08036340119971307 0.3215804875149967 16.460103538430825
F 0.23616700609757596 0.5405470527744602 1.2271521815043358 1.7914675452359967 1.0623499514930064 0.8455760900644186 1.1515832320745347 17.512373472422517
F 0.5522465935750499 0.23863091790441587 0.33678816434564396 3.2935395488743002 0.16843758371783618 0.44198121246388516 0.45606422788478995 22.86720779899014
M 0.06719932619808633 0.12327883657373816 1.0053931582562883 1.8355187946701776 1.4935583675104722 0.4596183461162557 0.7576897040606079 5.491661057266287
M 0.6626775143281443 0.15657318883843122 0.42900821773064973 2.4618621141901573 1.6806614042387182 0.4302639285411854 0.9188411560815688 18.77713545715956
F 0.3587832811686634 0.4717484006619606 0.2359752910280729 1.3171048375210674 1.5071494099678346 0.8087847207544824 0.040089923590610387 14.272522794156679
